USERID,FULL_NAME,GENDER,RACE,AGE,PROVINCE,CHANNEL2,RECORDDATE2,CONVERTED_DATETIME,SA_TIME,TIME_ONLY,DAY_NAME,MONTH_NAME,DURATION2,AGE_CLASSIFICATION
788466,Donald� Paradis,male,coloured,26,Western Cape,SuperSport Blitz,2016/02/13 08:01,2016-02-13 08:01:00.000,2016-02-13 10:01:00.000,08:01:00.000,Sat,Feb,00:14:45.000,Adult
788466,Donald� Paradis,male,coloured,26,Western Cape,Supersport Live Events,2016/02/15 20:25,2016-02-15 20:25:00.000,2016-02-15 22:25:00.000,20:25:00.000,Mon,Feb,00:00:00.000,Adult
788537,Hugh Mccown,male,black,32,Kwazulu Natal,SuperSport Blitz,2016/03/09 12:36,2016-03-09 12:36:00.000,2016-03-09 14:36:00.000,12:36:00.000,Wed,Mar,00:00:08.000,Adult
788562,Lane� Singer,male,None,41,Gauteng,Trace TV,2016/03/31 12:29,2016-03-31 12:29:00.000,2016-03-31 14:29:00.000,12:29:00.000,Thu,Mar,00:08:39.000,Mature Adult
788562,Lane� Singer,male,None,41,Gauteng,Channel O,2016/03/31 10:43,2016-03-31 10:43:00.000,2016-03-31 12:43:00.000,10:43:00.000,Thu,Mar,00:03:09.000,Mature Adult
788616,Winona� Wigfall,female,black,44,Gauteng,SuperSport Blitz,2016/01/27 12:03,2016-01-27 12:03:00.000,2016-01-27 14:03:00.000,12:03:00.000,Wed,Jan,00:00:06.000,Mature Adult
788649,Randy� Styer,male,white,39,Gauteng,SuperSport Blitz,2016/01/15 16:12,2016-01-15 16:12:00.000,2016-01-15 18:12:00.000,16:12:00.000,Fri,Jan,00:02:38.000,Mature Adult
788672,Eli� Pilot,male,black,39,Gauteng,Africa Magic,2016/01/19 15:29,2016-01-19 15:29:00.000,2016-01-19 17:29:00.000,15:29:00.000,Tue,Jan,00:00:24.000,Mature Adult
788672,Eli� Pilot,male,black,39,Gauteng,Boomerang,2016/02/11 19:21,2016-02-11 19:21:00.000,2016-02-11 21:21:00.000,19:21:00.000,Thu,Feb,00:00:19.000,Mature Adult
788725,Jacinto� Reisinger,male,black,32,Free State,Channel O,2016/02/15 17:17,2016-02-15 17:17:00.000,2016-02-15 19:17:00.000,17:17:00.000,Mon,Feb,00:00:33.000,Adult
788725,Jacinto� Reisinger,male,black,32,Free State,Africa Magic,2016/02/19 19:41,2016-02-19 19:41:00.000,2016-02-19 21:41:00.000,19:41:00.000,Fri,Feb,00:00:17.000,Adult
788725,Jacinto� Reisinger,male,black,32,Free State,Trace TV,2016/02/12 13:38,2016-02-12 13:38:00.000,2016-02-12 15:38:00.000,13:38:00.000,Fri,Feb,00:00:00.000,Adult
788727,Stefan� Bilyeu,male,coloured,41,Western Cape,Supersport Live Events,2016/01/14 10:03,2016-01-14 10:03:00.000,2016-01-14 12:03:00.000,10:03:00.000,Thu,Jan,00:05:06.000,Mature Adult
788727,Stefan� Bilyeu,male,coloured,41,Western Cape,Supersport Live Events,2016/01/23 10:07,2016-01-23 10:07:00.000,2016-01-23 12:07:00.000,10:07:00.000,Sat,Jan,00:00:00.000,Mature Adult
788727,Stefan� Bilyeu,male,coloured,41,Western Cape,SuperSport Blitz,2016/01/05 19:31,2016-01-05 19:31:00.000,2016-01-05 21:31:00.000,19:31:00.000,Tue,Jan,00:11:16.000,Mature Adult
788727,Stefan� Bilyeu,male,coloured,41,Western Cape,Cartoon Network,2016/01/10 17:51,2016-01-10 17:51:00.000,2016-01-10 19:51:00.000,17:51:00.000,Sun,Jan,00:00:31.000,Mature Adult
788728,Dion� Paradis,male,black,35,Gauteng,ICC Cricket World Cup 2011,2016/03/15 08:58,2016-03-15 08:58:00.000,2016-03-15 10:58:00.000,08:58:00.000,Tue,Mar,00:00:18.000,Mature Adult
788744,Abel� Jacox,male,coloured,23,Western Cape,SuperSport Blitz,2016/01/14 23:09,2016-01-14 23:09:00.000,2016-01-15 01:09:00.000,23:09:00.000,Thu,Jan,00:02:30.000,Young Adult
788744,Abel� Jacox,male,coloured,23,Western Cape,Supersport Live Events,2016/01/18 09:35,2016-01-18 09:35:00.000,2016-01-18 11:35:00.000,09:35:00.000,Mon,Jan,00:00:52.000,Young Adult
788751,Cody� Jacox,male,coloured,26,Western Cape,SuperSport Blitz,2016/02/01 21:35,2016-02-01 21:35:00.000,2016-02-01 23:35:00.000,21:35:00.000,Mon,Feb,00:04:20.000,Adult
788787,Jacinto� Deblois,male,white,19,Northern Cape,CNN,2016/03/07 20:46,2016-03-07 20:46:00.000,2016-03-07 22:46:00.000,20:46:00.000,Mon,Mar,00:00:28.000,Young Adult
788787,Jacinto� Deblois,male,white,19,Northern Cape,Cartoon Network,2016/03/04 12:09,2016-03-04 12:09:00.000,2016-03-04 14:09:00.000,12:09:00.000,Fri,Mar,00:00:37.000,Young Adult
788788,Len� Styer,male,black,40,Kwazulu Natal,Africa Magic,2016/02/03 17:41,2016-02-03 17:41:00.000,2016-02-03 19:41:00.000,17:41:00.000,Wed,Feb,00:04:08.000,Mature Adult
788792,Felipa� Mcculloch,female,black,36,Gauteng,Africa Magic,2016/01/16 11:27,2016-01-16 11:27:00.000,2016-01-16 13:27:00.000,11:27:00.000,Sat,Jan,00:02:33.000,Mature Adult
788792,Felipa� Mcculloch,female,black,36,Gauteng,Africa Magic,2016/01/29 05:10,2016-01-29 05:10:00.000,2016-01-29 07:10:00.000,05:10:00.000,Fri,Jan,00:00:11.000,Mature Adult
788792,Felipa� Mcculloch,female,black,36,Gauteng,Africa Magic,2016/02/28 12:22,2016-02-28 12:22:00.000,2016-02-28 14:22:00.000,12:22:00.000,Sun,Feb,00:00:02.000,Mature Adult
788792,Felipa� Mcculloch,female,black,36,Gauteng,Cartoon Network,2016/03/31 19:10,2016-03-31 19:10:00.000,2016-03-31 21:10:00.000,19:10:00.000,Thu,Mar,00:31:48.000,Mature Adult
788794,Chas� Hier,male,black,24,Limpopo,Channel O,2016/02/10 10:41,2016-02-10 10:41:00.000,2016-02-10 12:41:00.000,10:41:00.000,Wed,Feb,00:09:54.000,Young Adult
788794,Chas� Hier,male,black,24,Limpopo,SuperSport Live Events,2016/02/13 21:02,2016-02-13 21:02:00.000,2016-02-13 23:02:00.000,21:02:00.000,Sat,Feb,00:00:40.000,Young Adult
788794,Chas� Hier,male,black,24,Limpopo,Cartoon Network,2016/02/11 18:38,2016-02-11 18:38:00.000,2016-02-11 20:38:00.000,18:38:00.000,Thu,Feb,00:06:19.000,Young Adult
788794,Chas� Hier,male,black,24,Limpopo,Supersport Live Events,2016/02/06 20:53,2016-02-06 20:53:00.000,2016-02-06 22:53:00.000,20:53:00.000,Sat,Feb,00:10:22.000,Young Adult
788827,Lane� Fudge,male,black,28,Western Cape,Channel O,2016/03/10 14:27,2016-03-10 14:27:00.000,2016-03-10 16:27:00.000,14:27:00.000,Thu,Mar,00:01:21.000,Adult
788827,Lane� Fudge,male,black,28,Western Cape,kykNET,2016/02/12 09:59,2016-02-12 09:59:00.000,2016-02-12 11:59:00.000,09:59:00.000,Fri,Feb,00:01:21.000,Adult
788844,Hugh Leicht,male,black,28,Gauteng,Channel O,2016/02/11 23:02,2016-02-11 23:02:00.000,2016-02-12 01:02:00.000,23:02:00.000,Thu,Feb,00:06:36.000,Adult
788844,Hugh Leicht,male,black,28,Gauteng,Channel O,2016/02/17 16:57,2016-02-17 16:57:00.000,2016-02-17 18:57:00.000,16:57:00.000,Wed,Feb,00:01:54.000,Adult
788844,Hugh Leicht,male,black,28,Gauteng,M-Net,2016/02/12 18:27,2016-02-12 18:27:00.000,2016-02-12 20:27:00.000,18:27:00.000,Fri,Feb,00:00:42.000,Adult
788844,Hugh Leicht,male,black,28,Gauteng,Trace TV,2016/02/11 21:55,2016-02-11 21:55:00.000,2016-02-11 23:55:00.000,21:55:00.000,Thu,Feb,00:53:36.000,Adult
788854,Jacinto� Lavoie,male,coloured,28,Limpopo,Supersport Live Events,2016/02/16 20:19,2016-02-16 20:19:00.000,2016-02-16 22:19:00.000,20:19:00.000,Tue,Feb,00:05:46.000,Adult
788854,Jacinto� Lavoie,male,coloured,28,Limpopo,Channel O,2016/02/04 08:16,2016-02-04 08:16:00.000,2016-02-04 10:16:00.000,08:16:00.000,Thu,Feb,00:04:39.000,Adult
788854,Jacinto� Lavoie,male,coloured,28,Limpopo,Cartoon Network,2016/02/07 14:44,2016-02-07 14:44:00.000,2016-02-07 16:44:00.000,14:44:00.000,Sun,Feb,00:21:53.000,Adult
788854,Jacinto� Lavoie,male,coloured,28,Limpopo,Channel O,2016/02/03 20:26,2016-02-03 20:26:00.000,2016-02-03 22:26:00.000,20:26:00.000,Wed,Feb,00:01:33.000,Adult
788856,Valentine� Fudge,male,None,45,Western Cape,Supersport Live Events,2016/01/16 17:28,2016-01-16 17:28:00.000,2016-01-16 19:28:00.000,17:28:00.000,Sat,Jan,00:00:00.000,Middle Aged
788856,Valentine� Fudge,male,None,45,Western Cape,Cartoon Network,2016/01/10 19:55,2016-01-10 19:55:00.000,2016-01-10 21:55:00.000,19:55:00.000,Sun,Jan,00:20:34.000,Middle Aged
788857,Raymundo� Vital,male,white,47,Western Cape,SawSee,2016/02/09 15:20,2016-02-09 15:20:00.000,2016-02-09 17:20:00.000,15:20:00.000,Tue,Feb,00:00:06.000,Middle Aged
788857,Raymundo� Vital,male,white,47,Western Cape,Channel O,2016/02/13 10:20,2016-02-13 10:20:00.000,2016-02-13 12:20:00.000,10:20:00.000,Sat,Feb,00:00:33.000,Middle Aged
788857,Raymundo� Vital,male,white,47,Western Cape,Africa Magic,2016/02/13 10:19,2016-02-13 10:19:00.000,2016-02-13 12:19:00.000,10:19:00.000,Sat,Feb,00:00:19.000,Middle Aged
788858,Charlie� Vital,male,black,30,Western Cape,SuperSport Blitz,2016/02/04 14:07,2016-02-04 14:07:00.000,2016-02-04 16:07:00.000,14:07:00.000,Thu,Feb,00:02:06.000,Adult
788858,Charlie� Vital,male,black,30,Western Cape,SuperSport Blitz,2016/02/09 16:05,2016-02-09 16:05:00.000,2016-02-09 18:05:00.000,16:05:00.000,Tue,Feb,00:19:00.000,Adult
788877,Katharina� Condie,female,coloured,26,Western Cape,Channel O,2016/01/10 15:38,2016-01-10 15:38:00.000,2016-01-10 17:38:00.000,15:38:00.000,Sun,Jan,00:00:36.000,Adult
788877,Katharina� Condie,female,coloured,26,Western Cape,Africa Magic,2016/01/08 06:58,2016-01-08 06:58:00.000,2016-01-08 08:58:00.000,06:58:00.000,Fri,Jan,00:01:08.000,Adult
788877,Katharina� Condie,female,coloured,26,Western Cape,Trace TV,2016/01/10 13:46,2016-01-10 13:46:00.000,2016-01-10 15:46:00.000,13:46:00.000,Sun,Jan,00:03:24.000,Adult
788877,Katharina� Condie,female,coloured,26,Western Cape,Channel O,2016/01/07 15:02,2016-01-07 15:02:00.000,2016-01-07 17:02:00.000,15:02:00.000,Thu,Jan,00:06:24.000,Adult
788891,Markus� Wigfall,male,coloured,28,Kwazulu Natal,Channel O,2016/03/11 12:11,2016-03-11 12:11:00.000,2016-03-11 14:11:00.000,12:11:00.000,Fri,Mar,00:03:09.000,Adult
788891,Markus� Wigfall,male,coloured,28,Kwazulu Natal,E! Entertainment,2016/01/31 20:58,2016-01-31 20:58:00.000,2016-01-31 22:58:00.000,20:58:00.000,Sun,Jan,00:01:20.000,Adult
788891,Markus� Wigfall,male,coloured,28,Kwazulu Natal,Channel O,2016/03/10 23:58,2016-03-10 23:58:00.000,2016-03-11 01:58:00.000,23:58:00.000,Thu,Mar,00:01:33.000,Adult
788891,Markus� Wigfall,male,coloured,28,Kwazulu Natal,SuperSport Blitz,2016/03/11 12:02,2016-03-11 12:02:00.000,2016-03-11 14:02:00.000,12:02:00.000,Fri,Mar,00:01:44.000,Adult
788893,Stacy� Woolard,male,black,33,Mpumalanga,Trace TV,2016/02/09 04:49,2016-02-09 04:49:00.000,2016-02-09 06:49:00.000,04:49:00.000,Tue,Feb,01:03:06.000,Adult
788893,Stacy� Woolard,male,black,33,Mpumalanga,Trace TV,2016/01/15 12:26,2016-01-15 12:26:00.000,2016-01-15 14:26:00.000,12:26:00.000,Fri,Jan,00:32:15.000,Adult
788893,Stacy� Woolard,male,black,33,Mpumalanga,Supersport Live Events,2016/01/18 19:27,2016-01-18 19:27:00.000,2016-01-18 21:27:00.000,19:27:00.000,Mon,Jan,00:03:26.000,Adult
788893,Stacy� Woolard,male,black,33,Mpumalanga,Cartoon Network,2016/01/21 14:30,2016-01-21 14:30:00.000,2016-01-21 16:30:00.000,14:30:00.000,Thu,Jan,00:02:15.000,Adult
788893,Stacy� Woolard,male,black,33,Mpumalanga,Channel O,2016/03/06 04:50,2016-03-06 04:50:00.000,2016-03-06 06:50:00.000,04:50:00.000,Sun,Mar,00:00:09.000,Adult
788893,Stacy� Woolard,male,black,33,Mpumalanga,Channel O,2016/02/15 04:58,2016-02-15 04:58:00.000,2016-02-15 06:58:00.000,04:58:00.000,Mon,Feb,00:49:51.000,Adult
788911,Randy� Reisinger,male,black,25,Gauteng,Trace TV,2016/02/12 21:09,2016-02-12 21:09:00.000,2016-02-12 23:09:00.000,21:09:00.000,Fri,Feb,00:00:57.000,Adult
788922,Cory� Fudge,male,coloured,52,Western Cape,ICC Cricket World Cup 2011,2016/02/27 16:06,2016-02-27 16:06:00.000,2016-02-27 18:06:00.000,16:06:00.000,Sat,Feb,00:01:52.000,Middle Aged
788922,Cory� Fudge,male,coloured,52,Western Cape,ICC Cricket World Cup 2011,2016/03/05 16:03,2016-03-05 16:03:00.000,2016-03-05 18:03:00.000,16:03:00.000,Sat,Mar,00:00:52.000,Middle Aged
788930,Lane� Sieren,male,white,31,North West,Vuzu,2016/02/02 00:24,2016-02-02 00:24:00.000,2016-02-02 02:24:00.000,00:24:00.000,Tue,Feb,00:01:00.000,Adult
788930,Lane� Sieren,male,white,31,North West,Africa Magic,2016/02/06 23:51,2016-02-06 23:51:00.000,2016-02-07 01:51:00.000,23:51:00.000,Sat,Feb,00:07:28.000,Adult
788930,Lane� Sieren,male,white,31,North West,DStv Events 1,2016/02/07 02:03,2016-02-07 02:03:00.000,2016-02-07 04:03:00.000,02:03:00.000,Sun,Feb,00:04:00.000,Adult
788936,Raymundo� Gettys,male,black,22,Limpopo,CNN,2016/01/13 19:04,2016-01-13 19:04:00.000,2016-01-13 21:04:00.000,19:04:00.000,Wed,Jan,00:02:30.000,Young Adult
788936,Raymundo� Gettys,male,black,22,Limpopo,Channel O,2016/03/19 16:06,2016-03-19 16:06:00.000,2016-03-19 18:06:00.000,16:06:00.000,Sat,Mar,00:16:24.000,Young Adult
788936,Raymundo� Gettys,male,black,22,Limpopo,Supersport Live Events,2016/01/15 01:31,2016-01-15 01:31:00.000,2016-01-15 03:31:00.000,01:31:00.000,Fri,Jan,00:04:18.000,Young Adult
788936,Raymundo� Gettys,male,black,22,Limpopo,SuperSport Blitz,2016/03/19 07:32,2016-03-19 07:32:00.000,2016-03-19 09:32:00.000,07:32:00.000,Sat,Mar,00:06:44.000,Young Adult
788936,Raymundo� Gettys,male,black,22,Limpopo,Cartoon Network,2016/03/20 13:24,2016-03-20 13:24:00.000,2016-03-20 15:24:00.000,13:24:00.000,Sun,Mar,00:01:56.000,Young Adult
788941,Kyle� Nicholls,male,white,35,Western Cape,Supersport Live Events,2016/02/11 18:07,2016-02-11 18:07:00.000,2016-02-11 20:07:00.000,18:07:00.000,Thu,Feb,00:06:56.000,Mature Adult
788941,Kyle� Nicholls,male,white,35,Western Cape,Supersport Live Events,2016/02/19 17:11,2016-02-19 17:11:00.000,2016-02-19 19:11:00.000,17:11:00.000,Fri,Feb,00:00:46.000,Mature Adult
788942,Royal� Sytsma,male,coloured,32,Western Cape,Boomerang,2016/02/11 04:31,2016-02-11 04:31:00.000,2016-02-11 06:31:00.000,04:31:00.000,Thu,Feb,00:00:33.000,Adult
788945,Dion� Marek,male,black,33,Free State,Africa Magic,2016/02/14 01:31,2016-02-14 01:31:00.000,2016-02-14 03:31:00.000,01:31:00.000,Sun,Feb,00:01:01.000,Adult
788947,Lloyd� Mccown,male,black,39,Kwazulu Natal,SuperSport Blitz,2016/02/10 21:11,2016-02-10 21:11:00.000,2016-02-10 23:11:00.000,21:11:00.000,Wed,Feb,00:03:42.000,Mature Adult
788949,Bernardo� Reisinger,male,white,29,Gauteng,Supersport Live Events,2016/03/24 10:47,2016-03-24 10:47:00.000,2016-03-24 12:47:00.000,10:47:00.000,Thu,Mar,00:01:58.000,Adult
788949,Bernardo� Reisinger,male,white,29,Gauteng,E! Entertainment,2016/02/03 19:34,2016-02-03 19:34:00.000,2016-02-03 21:34:00.000,19:34:00.000,Wed,Feb,00:15:42.000,Adult
788949,Bernardo� Reisinger,male,white,29,Gauteng,ICC Cricket World Cup 2011,2016/03/20 13:52,2016-03-20 13:52:00.000,2016-03-20 15:52:00.000,13:52:00.000,Sun,Mar,00:08:26.000,Adult
788949,Bernardo� Reisinger,male,white,29,Gauteng,Supersport Live Events,2016/01/05 13:58,2016-01-05 13:58:00.000,2016-01-05 15:58:00.000,13:58:00.000,Tue,Jan,00:33:34.000,Adult
788949,Bernardo� Reisinger,male,white,29,Gauteng,Supersport Live Events,2016/01/06 13:20,2016-01-06 13:20:00.000,2016-01-06 15:20:00.000,13:20:00.000,Wed,Jan,00:01:20.000,Adult
788951,Loyd� Mccown,male,black,37,Kwazulu Natal,Cartoon Network,2016/02/07 12:52,2016-02-07 12:52:00.000,2016-02-07 14:52:00.000,12:52:00.000,Sun,Feb,00:07:34.000,Mature Adult
788954,Cory� Lavoie,male,black,41,Gauteng,DStv Events 1,2016/01/19 17:20,2016-01-19 17:20:00.000,2016-01-19 19:20:00.000,17:20:00.000,Tue,Jan,00:01:40.000,Mature Adult
788954,Cory� Lavoie,male,black,41,Gauteng,Trace TV,2016/01/21 20:52,2016-01-21 20:52:00.000,2016-01-21 22:52:00.000,20:52:00.000,Thu,Jan,00:01:24.000,Mature Adult
788958,Art� Luthy,male,white,38,Kwazulu Natal,Cartoon Network,2016/01/25 02:59,2016-01-25 02:59:00.000,2016-01-25 04:59:00.000,02:59:00.000,Mon,Jan,00:36:15.000,Mature Adult
788958,Art� Luthy,male,white,38,Kwazulu Natal,Cartoon Network,2016/01/31 20:12,2016-01-31 20:12:00.000,2016-01-31 22:12:00.000,20:12:00.000,Sun,Jan,00:30:01.000,Mature Adult
788958,Art� Luthy,male,white,38,Kwazulu Natal,Cartoon Network,2016/01/24 11:03,2016-01-24 11:03:00.000,2016-01-24 13:03:00.000,11:03:00.000,Sun,Jan,00:56:49.000,Mature Adult
788959,Cody� Pascarella,male,None,35,Gauteng,ICC Cricket World Cup 2011,2016/03/02 09:49,2016-03-02 09:49:00.000,2016-03-02 11:49:00.000,09:49:00.000,Wed,Mar,00:08:48.000,Mature Adult
788961,Kyle� Mccown,male,black,62,North West,Supersport Live Events,2016/01/26 16:17,2016-01-26 16:17:00.000,2016-01-26 18:17:00.000,16:17:00.000,Tue,Jan,00:00:06.000,Out of Range
788961,Kyle� Mccown,male,black,62,North West,Trace TV,2016/03/20 12:37,2016-03-20 12:37:00.000,2016-03-20 14:37:00.000,12:37:00.000,Sun,Mar,00:27:18.000,Out of Range
788961,Kyle� Mccown,male,black,62,North West,SuperSport Blitz,2016/02/21 07:27,2016-02-21 07:27:00.000,2016-02-21 09:27:00.000,07:27:00.000,Sun,Feb,00:00:08.000,Out of Range
788969,Markus� Vital,male,black,42,North West,Supersport Live Events,2016/03/03 20:55,2016-03-03 20:55:00.000,2016-03-03 22:55:00.000,20:55:00.000,Thu,Mar,00:00:42.000,Mature Adult
788969,Markus� Vital,male,black,42,North West,Supersport Live Events,2016/03/02 21:22,2016-03-02 21:22:00.000,2016-03-02 23:22:00.000,21:22:00.000,Wed,Mar,00:00:22.000,Mature Adult
788969,Markus� Vital,male,black,42,North West,CNN,2016/03/03 20:50,2016-03-03 20:50:00.000,2016-03-03 22:50:00.000,20:50:00.000,Thu,Mar,00:01:14.000,Mature Adult
788969,Markus� Vital,male,black,42,North West,Cartoon Network,2016/03/19 04:58,2016-03-19 04:58:00.000,2016-03-19 06:58:00.000,04:58:00.000,Sat,Mar,00:02:22.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,Supersport Live Events,2016/03/08 04:14,2016-03-08 04:14:00.000,2016-03-08 06:14:00.000,04:14:00.000,Tue,Mar,00:01:02.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,Trace TV,2016/02/13 18:34,2016-02-13 18:34:00.000,2016-02-13 20:34:00.000,18:34:00.000,Sat,Feb,00:01:30.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,SuperSport Blitz,2016/02/19 04:30,2016-02-19 04:30:00.000,2016-02-19 06:30:00.000,04:30:00.000,Fri,Feb,00:00:18.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,E! Entertainment,2016/03/03 17:14,2016-03-03 17:14:00.000,2016-03-03 19:14:00.000,17:14:00.000,Thu,Mar,00:15:50.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,ICC Cricket World Cup 2011,2016/02/21 09:58,2016-02-21 09:58:00.000,2016-02-21 11:58:00.000,09:58:00.000,Sun,Feb,01:07:00.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,E! Entertainment,2016/02/14 12:20,2016-02-14 12:20:00.000,2016-02-14 14:20:00.000,12:20:00.000,Sun,Feb,00:02:10.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,ICC Cricket World Cup 2011,2016/03/25 14:11,2016-03-25 14:11:00.000,2016-03-25 16:11:00.000,14:11:00.000,Fri,Mar,00:57:34.000,Mature Adult
788978,Irving� Condie,male,other,37,Western Cape,SuperSport Live Events,2016/02/13 18:51,2016-02-13 18:51:00.000,2016-02-13 20:51:00.000,18:51:00.000,Sat,Feb,00:00:00.000,Mature Adult
788988,Luann� Mina,female,black,44,Gauteng,SuperSport Blitz,2016/03/06 17:49,2016-03-06 17:49:00.000,2016-03-06 19:49:00.000,17:49:00.000,Sun,Mar,00:38:00.000,Mature Adult
788988,Luann� Mina,female,black,44,Gauteng,Trace TV,2016/01/23 17:22,2016-01-23 17:22:00.000,2016-01-23 19:22:00.000,17:22:00.000,Sat,Jan,00:00:18.000,Mature Adult
788990,Garry� Mccollum,male,black,27,Mpumalanga,Cartoon Network,2016/02/02 06:57,2016-02-02 06:57:00.000,2016-02-02 08:57:00.000,06:57:00.000,Tue,Feb,00:00:23.000,Adult
788990,Garry� Mccollum,male,black,27,Mpumalanga,Channel O,2016/02/08 21:55,2016-02-08 21:55:00.000,2016-02-08 23:55:00.000,21:55:00.000,Mon,Feb,00:01:03.000,Adult
788990,Garry� Mccollum,male,black,27,Mpumalanga,Trace TV,2016/02/09 20:27,2016-02-09 20:27:00.000,2016-02-09 22:27:00.000,20:27:00.000,Tue,Feb,00:00:30.000,Adult
788990,Garry� Mccollum,male,black,27,Mpumalanga,Boomerang,2016/02/03 10:45,2016-02-03 10:45:00.000,2016-02-03 12:45:00.000,10:45:00.000,Wed,Feb,00:00:20.000,Adult
788990,Garry� Mccollum,male,black,27,Mpumalanga,Channel O,2016/01/23 09:54,2016-01-23 09:54:00.000,2016-01-23 11:54:00.000,09:54:00.000,Sat,Jan,00:02:21.000,Adult
788990,Garry� Mccollum,male,black,27,Mpumalanga,SuperSport Blitz,2016/02/12 09:05,2016-02-12 09:05:00.000,2016-02-12 11:05:00.000,09:05:00.000,Fri,Feb,00:00:42.000,Adult
788992,Robby� Pascarella,male,black,29,Gauteng,Channel O,2016/01/11 08:42,2016-01-11 08:42:00.000,2016-01-11 10:42:00.000,08:42:00.000,Mon,Jan,00:03:21.000,Adult
788994,Filiberto� Mosser,male,None,44,Western Cape,ICC Cricket World Cup 2011,2016/02/24 09:34,2016-02-24 09:34:00.000,2016-02-24 11:34:00.000,09:34:00.000,Wed,Feb,00:04:26.000,Mature Adult
788997,Charlie� Mcculloch,male,black,30,Gauteng,Trace TV,2016/02/09 19:09,2016-02-09 19:09:00.000,2016-02-09 21:09:00.000,19:09:00.000,Tue,Feb,00:02:39.000,Adult
788997,Charlie� Mcculloch,male,black,30,Gauteng,Africa Magic,2016/01/13 08:40,2016-01-13 08:40:00.000,2016-01-13 10:40:00.000,08:40:00.000,Wed,Jan,00:00:05.000,Adult
788997,Charlie� Mcculloch,male,black,30,Gauteng,Africa Magic,2016/01/15 12:13,2016-01-15 12:13:00.000,2016-01-15 14:13:00.000,12:13:00.000,Fri,Jan,00:02:50.000,Adult
788998,Cody� Pilot,male,white,41,Gauteng,ICC Cricket World Cup 2011,2016/02/19 11:44,2016-02-19 11:44:00.000,2016-02-19 13:44:00.000,11:44:00.000,Fri,Feb,00:19:52.000,Mature Adult
788999,Anette� Leicht,female,white,41,Kwazulu Natal,Cartoon Network,2016/03/19 16:57,2016-03-19 16:57:00.000,2016-03-19 18:57:00.000,16:57:00.000,Sat,Mar,00:23:46.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,SuperSport Blitz,2016/02/07 13:59,2016-02-07 13:59:00.000,2016-02-07 15:59:00.000,13:59:00.000,Sun,Feb,00:02:20.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,Channel O,2016/02/04 08:25,2016-02-04 08:25:00.000,2016-02-04 10:25:00.000,08:25:00.000,Thu,Feb,00:17:21.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,Africa Magic,2016/02/10 19:42,2016-02-10 19:42:00.000,2016-02-10 21:42:00.000,19:42:00.000,Wed,Feb,00:01:29.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,Supersport Live Events,2016/02/12 11:54,2016-02-12 11:54:00.000,2016-02-12 13:54:00.000,11:54:00.000,Fri,Feb,00:02:58.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,Africa Magic,2016/02/09 10:58,2016-02-09 10:58:00.000,2016-02-09 12:58:00.000,10:58:00.000,Tue,Feb,00:00:34.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,Africa Magic,2016/02/23 12:03,2016-02-23 12:03:00.000,2016-02-23 14:03:00.000,12:03:00.000,Tue,Feb,00:02:03.000,Mature Adult
789004,Valentine� Pool,male,None,36,Northern Cape,Boomerang,2016/02/04 12:23,2016-02-04 12:23:00.000,2016-02-04 14:23:00.000,12:23:00.000,Thu,Feb,00:00:51.000,Mature Adult
